,epsilon,rho_epsilon
0,-1.0,4.589437883112411e-286
1,-0.9,4.4141062508995684e-285
2,-0.8,4.624209576886303e-284
3,-0.7000000000000001,4.828337654934541e-283
4,-0.6000000000000001,5.0207465865452064e-282
5,-0.5000000000000001,5.199259839167326e-281
6,-0.40000000000000013,5.361823840592063e-280
7,-0.30000000000000016,5.5065154852287274e-279
8,-0.20000000000000018,5.631580035304311e-278
9,-0.1000000000000002,5.735467042144785e-277
10,-2.220446049250313e-16,5.8168629693186e-276
11,0.09999999999999964,5.874719547790808e-275
12,0.19999999999999973,5.908276995451579e-274
13,0.2999999999999998,5.917081367045767e-273
14,0.3999999999999997,5.900995464097232e-272
15,0.49999999999999956,5.860202922314734e-271
16,0.5999999999999996,5.7952052993297465e-270
17,0.6999999999999997,5.7068122006316e-269
18,0.7999999999999996,5.596124697805109e-268
19,0.8999999999999995,5.464512501997513e-267
20,0.9999999999999996,5.313585548505079e-266
21,1.0999999999999996,5.145160817650794e-265
22,1.1999999999999993,4.961225355904186e-264
23,1.2999999999999994,4.763896563999775e-263
24,1.3999999999999995,4.55538088178844e-262
25,1.4999999999999996,4.337932020662103e-261
26,1.5999999999999996,4.1138098734848e-260
27,1.6999999999999993,3.885241170797427e-259
28,1.7999999999999994,3.654382854183969e-258
29,1.8999999999999995,3.4232890082263824e-257
30,1.9999999999999991,3.193882037872116e-256
31,2.099999999999999,2.9679286056862885e-255
32,2.1999999999999993,2.7470206613149307e-254
33,2.2999999999999994,2.532561711643932e-253
34,2.3999999999999995,2.325758302422753e-252
35,2.499999999999999,2.127616517686707e-251
36,2.599999999999999,1.9389431582964173e-250
37,2.6999999999999993,1.760351140163933e-249
38,2.799999999999999,1.5922685596090681e-248
39,2.899999999999999,1.434950809552917e-247
40,2.999999999999999,1.2884950960830683e-246
41,3.0999999999999988,1.1528566989962333e-245
42,3.1999999999999993,1.0278663396098727e-244
43,3.299999999999999,9.132480607564034e-244
44,3.3999999999999986,8.086370830149594e-243
45,3.499999999999999,7.135971730769655e-242
46,3.5999999999999988,6.276371397943799e-241
47,3.6999999999999993,5.502261562698814e-240
48,3.799999999999999,4.808076881515376e-239
49,3.8999999999999986,4.1881188560060026e-238
50,3.999999999999999,3.6366636650779775e-237
51,4.099999999999999,3.148053795651143e-236
52,4.199999999999999,2.7167738668067013e-235
53,4.299999999999999,2.337511445983831e-234
54,4.399999999999999,2.0052039570037884e-233
55,4.499999999999999,1.715072985459048e-232
56,4.599999999999999,1.462647407813986e-231
57,4.699999999999998,1.2437768188389916e-230
58,4.799999999999999,1.0546367209625598e-229
59,4.899999999999999,8.917268818673866e-229
60,4.999999999999998,7.51864175441298e-228
61,5.099999999999999,6.321711069928803e-227
62,5.199999999999998,5.3006109586716736e-226
63,5.299999999999999,4.432214550050652e-225
64,5.399999999999999,3.6959487371097147e-224
65,5.499999999999998,3.073600815463962e-223
66,5.599999999999999,2.549122511357938e-222
67,5.699999999999998,2.1084358789744052e-221
68,5.799999999999999,1.739244565053183e-220
69,5.899999999999999,1.430853077163545e-219
70,5.999999999999998,1.1739959496785563e-218
71,6.099999999999999,9.606780736179488e-218
72,6.199999999999998,7.840269352719012e-217
73,6.299999999999998,6.381570843806842e-216
74,6.399999999999999,5.180468152189486e-215
75,6.499999999999998,4.194267825490637e-214
76,6.599999999999998,3.38680078595086e-213
77,6.699999999999998,2.7275315699978616e-212
78,6.799999999999998,2.190768959475056e-211
79,6.899999999999999,1.754970369088184e-210
80,6.999999999999998,1.402132103467521e-209
81,7.099999999999998,1.1172575869859755e-208
82,7.1999999999999975,8.878958438675311e-208
83,7.299999999999999,7.037428173484284e-207
