,epsilon,rho_epsilon
0,-1.0,6.49800258369599e-33
1,-0.9,1.8440887623415853e-32
2,-0.8,6.397372965501031e-32
3,-0.7000000000000001,2.2382795261331022e-31
4,-0.6000000000000001,7.766700122532874e-31
5,-0.5000000000000001,2.6694868294096456e-30
6,-0.40000000000000013,9.088096903238702e-30
7,-0.30000000000000016,3.064772320444634e-29
8,-0.20000000000000018,1.0238416511931886e-28
9,-0.1000000000000002,3.3884848386785667e-28
10,-2.220446049250313e-16,1.1110777103701613e-27
11,0.09999999999999964,3.609742190257717e-27
12,0.19999999999999973,1.16205322099412e-26
13,0.2999999999999998,3.7069557914419087e-26
14,0.3999999999999997,1.1718495537396505e-25
15,0.49999999999999956,3.67120590675766e-25
16,0.5999999999999996,1.1398432668031501e-24
17,0.6999999999999997,3.5074841234768406e-24
18,0.7999999999999996,1.0697262328730334e-23
19,0.8999999999999995,3.2335944719687545e-23
20,0.9999999999999996,9.68816355477808e-23
21,1.0999999999999996,2.877032626779334e-22
22,1.1999999999999993,8.468321535059476e-22
23,1.2999999999999994,2.4705767098619523e-21
24,1.3999999999999995,7.144049690738658e-21
25,1.4999999999999996,2.0475280831032692e-20
26,1.5999999999999996,5.816292503955184e-20
27,1.6999999999999993,1.6375058969929128e-19
28,1.7999999999999994,4.56905842614919e-19
29,1.8999999999999995,1.2634626783889224e-18
30,1.9999999999999991,3.462361690327482e-18
31,2.099999999999999,9.402363697454658e-18
32,2.1999999999999993,2.530081130843203e-17
33,2.2999999999999994,6.745913931869877e-17
34,2.3999999999999995,1.7820926200997997e-16
35,2.499999999999999,4.664178178136681e-16
36,2.599999999999999,1.2093326105261377e-15
37,2.6999999999999993,3.1060663303008387e-15
38,2.799999999999999,7.901995840620679e-15
39,2.899999999999999,1.9910813946368896e-14
40,2.999999999999999,4.9685619768238056e-14
41,3.0999999999999988,1.2277884726273877e-13
42,3.1999999999999993,3.004191119687597e-13
43,3.299999999999999,7.277817207740141e-13
44,3.3999999999999986,1.74542477590087e-12
45,3.499999999999999,4.1436475267272745e-12
46,3.5999999999999988,9.736433117688245e-12
47,3.6999999999999993,2.2641468721292485e-11
48,3.799999999999999,5.2101193351054673e-11
49,3.8999999999999986,1.1862558849372743e-10
50,3.999999999999999,2.6720498459853124e-10
51,4.099999999999999,5.953777783951636e-10
52,4.199999999999999,1.3121020845478622e-09
53,4.299999999999999,2.859652608093882e-09
54,4.399999999999999,6.1627137143299264e-09
55,4.499999999999999,1.3130611138613921e-08
56,4.599999999999999,2.7656174043793174e-08
57,4.699999999999998,5.757478630187701e-08
58,4.799999999999999,1.184522918213138e-07
59,4.899999999999999,2.4080326702174e-07
60,4.999999999999998,4.836432055941152e-07
61,5.099999999999999,9.595485123452429e-07
62,5.199999999999998,1.8802805682234825e-06
63,5.299999999999999,3.6385352968114983e-06
64,5.399999999999999,6.952049464698891e-06
65,5.499999999999998,1.311340707170911e-05
66,5.599999999999999,2.4415689197789112e-05
67,5.699999999999998,4.4865034726529e-05
68,5.799999999999999,8.135199616487136e-05
69,5.899999999999999,0.00014554132821143623
70,5.999999999999998,0.00025686242569439717
71,6.099999999999999,0.00044714773883541993
72,6.199999999999998,0.0007676797900377289
73,6.299999999999998,0.0012996695660654936
