,epsilon,rho_epsilon
0,-1.0,6.611409387322607e-33
1,-0.95,9.581939206796239e-33
2,-0.8999999999999999,1.6966788862051808e-32
3,-0.8499999999999999,3.205125407814294e-32
4,-0.7999999999999998,6.152548576677162e-32
5,-0.7499999999999998,1.183630463682546e-31
6,-0.6999999999999997,2.2736671611152746e-31
7,-0.6499999999999997,4.35681709953198e-31
8,-0.5999999999999996,8.32601418278541e-31
9,-0.5499999999999996,1.5867412005761242e-30
10,-0.49999999999999956,3.015599343397884e-30
11,-0.4499999999999995,5.715352091006058e-30
12,-0.39999999999999947,1.0802366206002493e-29
13,-0.3499999999999994,2.0361346517800997e-29
14,-0.2999999999999994,3.827462976798102e-29
15,-0.24999999999999933,7.175259275490255e-29
16,-0.1999999999999993,1.341502341823834e-28
17,-0.14999999999999925,2.5013679218873682e-28
18,-0.0999999999999992,4.651585483939401e-28
19,-0.049999999999999156,8.62713546059379e-28
20,8.881784197001252e-16,1.5958026943940345e-27
21,0.05000000000000093,2.9440379804507138e-27
22,0.10000000000000098,5.4170620322933084e-27
23,0.15000000000000102,9.941337356798443e-27
24,0.20000000000000107,1.8196618667311363e-26
25,0.2500000000000011,3.3220455710547565e-26
26,0.30000000000000115,6.049137597331034e-26
27,0.3500000000000012,1.0986469231813783e-25
28,0.40000000000000124,1.9902300480281152e-25
29,0.4500000000000013,3.5961048872827485e-25
30,0.5000000000000013,6.481099152139581e-25
31,0.5500000000000014,1.1650789461878304e-24
32,0.6000000000000014,2.0890814101156724e-24
33,0.6500000000000015,3.736383626443728e-24
34,0.7000000000000015,6.665706997113171e-24
35,0.7500000000000016,1.1861566074724902e-23
36,0.8000000000000016,2.105431419341722e-23
37,0.8500000000000016,3.7277384380013823e-23
38,0.9000000000000017,6.583500143496304e-23
39,0.9500000000000017,1.1597836491883228e-22
40,1.0000000000000018,2.0380144931386233e-22
41,1.0500000000000016,3.5723085094627415e-22
42,1.1000000000000019,6.246016285116276e-22
43,1.1500000000000021,1.0893579402750556e-21
44,1.200000000000002,1.895187214242582e-21
45,1.2500000000000018,3.288880980415799e-21
46,1.300000000000002,5.6932340816459875e-21
47,1.3500000000000023,9.830710456017047e-21
48,1.4000000000000021,1.6932680327600234e-20
49,1.450000000000002,2.909251290175885e-20
50,1.5000000000000022,4.9859864174409894e-20
51,1.5500000000000025,8.523828663406259e-20
52,1.6000000000000023,1.4535546427898528e-19
53,1.6500000000000021,2.472521882170107e-19
54,1.7000000000000024,4.195270708647455e-19
55,1.7500000000000027,7.100512128867558e-19
56,1.8000000000000025,1.1987477613041345e-18
57,1.8500000000000023,2.018704977403241e-18
58,1.9000000000000026,3.3909634709792232e-18
59,1.9500000000000028,5.681679530760607e-18
60,2.0000000000000027,9.49580364962856e-18
61,2.0500000000000025,1.583018332019065e-17
62,2.1000000000000028,2.632310421600231e-17
63,2.150000000000003,4.3659903933339424e-17
64,2.200000000000003,7.223046258108741e-17
