time,C_vaccine_Ninj3,C_vaccine_Ninj2,C_vaccine_Ninj1
0.0,51.83394,57.345306,755.62036
0.005,64.51017,71.36936,940.41077
0.01,75.74481,83.79856,1104.1864
0.015,84.687454,93.69205,1234.5494
0.02,91.214195,100.912766,1329.6946
0.025,95.68006,105.85347,1394.7968
0.03,98.60017,109.08406,1437.365
0.035,100.450874,111.13155,1464.3441
0.04,101.598236,112.40091,1481.0702
0.045,102.297325,113.17433,1491.2611
0.05,102.71615,113.63769,1497.3667
0.055,102.961876,113.909546,1500.9489
0.06,103.10143,114.06394,1502.9833
0.065,103.17616,114.14662,1504.0726
0.07,103.21141,114.185616,1504.5865
0.075,103.22267,114.19807,1504.7506
0.08,103.219345,114.19439,1504.7021
0.085,103.207184,114.18094,1504.5249
0.09,103.18966,114.16155,1504.2695
0.095,103.168884,114.138565,1503.9666
0.1,103.14613,114.11339,1503.6349
0.105,103.12219,114.08691,1503.2859
0.11,103.09755,114.05965,1502.9266
0.115,103.07245,114.03188,1502.5609
0.12,103.0471,114.00382,1502.191
0.125,103.02159,113.9756,1501.8193
0.13,102.99599,113.94729,1501.4462
0.135,102.97033,113.91889,1501.072
0.14,102.94466,113.89049,1500.6978
0.145,102.91896,113.86206,1500.3231
0.15,102.89324,113.83362,1499.9484
0.155,102.86753,113.80517,1499.5735
0.16,102.84183,113.77673,1499.199
0.165,102.81612,113.74829,1498.8241
0.17,102.790436,113.71987,1498.4496
0.17500000000000002,102.76474,113.69145,1498.0751
0.18,102.73905,113.663025,1497.7006
0.185,102.71337,113.63461,1497.3262
0.19,102.6877,113.60621,1496.9519
0.195,102.662025,113.57781,1496.5778
0.2,102.63637,113.54942,1496.2036
0.20500000000000002,102.61071,113.52104,1495.8296
0.21,102.58506,113.49266,1495.4557
0.215,102.55942,113.464294,1495.0819
0.22,102.53378,113.43593,1494.7081
0.225,102.50815,113.40758,1494.3346
0.23,102.48252,113.37923,1493.9609
0.23500000000000001,102.45691,113.35088,1493.5875
0.24,102.4313,113.322556,1493.2142
0.245,102.40569,113.29423,1492.841
0.25,102.3801,113.2659,1492.4678
0.255,102.3545,113.23759,1492.0947
0.26,102.32892,113.20929,1491.7218
0.265,102.30334,113.180984,1491.3489
0.27,102.27777,113.152695,1490.9761
0.275,102.2522,113.12441,1490.6034
0.28,102.22664,113.09613,1490.2307
0.28500000000000003,102.20109,113.06786,1489.8583
0.29,102.175545,113.039604,1489.4858
0.295,102.149994,113.01134,1489.1135
0.3,102.124466,112.98309,1488.7413
0.305,102.09893,112.95485,1488.3691
0.31,102.07341,112.92661,1487.9971
0.315,102.0479,112.898384,1487.6251
0.32,102.02239,112.87017,1487.2533
0.325,101.99689,112.84195,1486.8815
0.33,101.97139,112.81374,1486.5098
0.335,101.9459,112.785545,1486.1383
0.34,101.92042,112.757355,1485.7667
0.34500000000000003,101.89494,112.729164,1485.3954
0.35000000000000003,101.86947,112.70099,1485.024
0.355,101.84401,112.67281,1484.6528
0.36,101.81855,112.64465,1484.2817
0.365,101.7931,112.61649,1483.9108
0.37,101.767654,112.58834,1483.5398
0.375,101.74221,112.560196,1483.169
0.38,101.71678,112.53206,1482.7982
0.385,101.69135,112.50393,1482.4275
0.39,101.66593,112.47581,1482.057
0.395,101.640526,112.4477,1481.6865
0.4,101.61512,112.419586,1481.3162
0.405,101.589714,112.39149,1480.9458
0.41000000000000003,101.564316,112.36339,1480.5757
0.41500000000000004,101.53893,112.335304,1480.2056
0.42,101.51355,112.30722,1479.8356
0.425,101.488174,112.279144,1479.4656
0.43,101.46281,112.25108,1479.0958
0.435,101.43745,112.22302,1478.7261
0.44,101.41209,112.19498,1478.3564
0.445,101.386734,112.16692,1477.9869
0.45,101.3614,112.13889,1477.6176
0.455,101.33606,112.110855,1477.248
0.46,101.31073,112.08283,1476.8789
0.465,101.2854,112.05482,1476.5096
0.47000000000000003,101.260086,112.02681,1476.1406
0.47500000000000003,101.23477,111.9988,1475.7716
0.48,101.209465,111.9708,1475.4027
0.485,101.184166,111.94282,1475.0339
0.49,101.158875,111.91484,1474.6653
0.495,101.13358,111.886856,1474.2965
0.5,101.10831,111.858894,1473.9281
0.505,101.08304,111.83093,1473.5597
0.51,101.05777,111.80298,1473.1913
0.515,101.0325,111.775024,1472.823
0.52,101.00725,111.747086,1472.4548
0.525,100.982,111.719154,1472.0868
0.53,100.95676,111.69123,1471.7189
0.535,100.931526,111.66331,1471.351
0.54,100.906296,111.6354,1470.9832
0.545,100.88107,111.60749,1470.6155
0.55,100.85586,111.5796,1470.2479
0.555,100.83064,111.551704,1469.8804
0.56,100.80544,111.52382,1469.513
0.5650000000000001,100.78024,111.49594,1469.1456
0.5700000000000001,100.75505,111.46807,1468.7783
0.5750000000000001,100.729866,111.44021,1468.4113
0.58,100.70468,111.41235,1468.0442
0.585,100.67951,111.3845,1467.6771
0.59,100.65434,111.35666,1467.3103
0.595,100.62918,111.32882,1466.9435
0.6,100.60403,111.30099,1466.5768
0.605,100.57888,111.27317,1466.2102
0.61,100.55374,111.24536,1465.8438
0.615,100.5286,111.21755,1465.4773
0.62,100.50347,111.18975,1465.111
0.625,100.47835,111.16195,1464.7448
0.63,100.45324,111.13417,1464.3787
0.635,100.42812,111.106384,1464.0126
0.64,100.40302,111.07861,1463.6466
0.645,100.37792,111.05084,1463.2806
0.65,100.35284,111.02309,1462.9149
0.655,100.32774,110.99534,1462.5493
0.66,100.302666,110.96759,1462.1836
0.665,100.277596,110.93985,1461.8182
0.67,100.252525,110.91212,1461.4528
0.675,100.22747,110.88439,1461.0874
0.68,100.202415,110.85668,1460.7222
0.685,100.17737,110.828964,1460.357
0.6900000000000001,100.15233,110.80126,1459.9921
0.6950000000000001,100.12729,110.77357,1459.6271
0.7000000000000001,100.102264,110.74588,1459.2622
0.705,100.07724,110.71819,1458.8975
0.71,100.05223,110.69052,1458.5328
0.715,100.027214,110.66285,1458.1682
0.72,100.00221,110.63519,1457.8037
0.725,99.97721,110.60753,1457.4393
0.73,99.952225,110.57989,1457.075
0.735,99.92724,110.55224,1456.7107
0.74,99.90226,110.52461,1456.3467
0.745,99.87729,110.49698,1455.9825
0.75,99.852325,110.46936,1455.6187
0.755,99.82736,110.44174,1455.2548
0.76,99.80241,110.41414,1454.891
0.765,99.777466,110.38654,1454.5273
0.77,99.75252,110.35894,1454.1637
0.775,99.727585,110.33136,1453.8003
0.78,99.70265,110.30377,1453.4368
0.785,99.677734,110.27621,1453.0735
0.79,99.65282,110.24864,1452.7103
0.795,99.62791,110.22108,1452.3472
0.8,99.603004,110.19353,1451.9841
0.805,99.57811,110.165985,1451.6212
0.81,99.55321,110.13844,1451.2583
0.8150000000000001,99.52833,110.110916,1450.8955
0.8200000000000001,99.50345,110.0834,1450.533
0.8250000000000001,99.47858,110.05587,1450.1703
0.8300000000000001,99.45371,110.028366,1449.8077
0.835,99.42885,110.00086,1449.4454
0.84,99.40399,109.97336,1449.083
0.845,99.37914,109.94587,1448.7208
0.85,99.35431,109.91839,1448.3588
0.855,99.329475,109.890915,1447.9967
0.86,99.30464,109.86344,1447.6346
0.865,99.279816,109.83598,1447.2728
0.87,99.255005,109.808525,1446.9111
0.875,99.230194,109.78108,1446.5494
0.88,99.20538,109.75363,1446.1877
0.885,99.18059,109.726204,1445.8263
0.89,99.1558,109.69878,1445.4648
0.895,99.13101,109.67136,1445.1036
0.9,99.10623,109.643936,1444.7423
0.905,99.08146,109.61653,1444.3812
0.91,99.056694,109.58913,1444.0201
0.915,99.03193,109.56174,1443.6592
0.92,99.00717,109.53435,1443.2983
0.925,98.98242,109.506966,1442.9375
0.93,98.95768,109.4796,1442.5769
0.935,98.932945,109.45223,1442.2163
0.9400000000000001,98.90821,109.424866,1441.8557
0.9450000000000001,98.88349,109.397514,1441.4952
0.9500000000000001,98.85877,109.37017,1441.135
0.9550000000000001,98.83406,109.342834,1440.7748
0.96,98.80936,109.3155,1440.4146
0.965,98.78465,109.28817,1440.0546
0.97,98.759964,109.26086,1439.6946
0.975,98.735275,109.23354,1439.3347
0.98,98.710594,109.20623,1438.9749
0.985,98.68592,109.17894,1438.6152
0.99,98.661255,109.15165,1438.2556
0.995,98.63659,109.12437,1437.8961
1.0,98.61194,109.09709,1437.5367
1.0050000000000001,98.58728,109.06982,1437.1772
1.01,98.562645,109.04255,1436.818
1.0150000000000001,98.538,109.0153,1436.4589
1.02,98.513374,108.988045,1436.0999
1.025,98.48875,108.9608,1435.7408
1.03,98.46413,108.93356,1435.382
1.035,98.439514,108.906334,1435.0232
1.04,98.41491,108.879105,1434.6644
1.045,98.390305,108.85189,1434.3058
1.05,98.365715,108.824684,1433.9473
1.055,98.341125,108.797485,1433.5889
1.06,98.31654,108.77028,1433.2305
1.065,98.29197,108.743095,1432.8722
1.07,98.267395,108.71591,1432.514
1.075,98.24283,108.688736,1432.1559
1.08,98.21828,108.66157,1431.798
1.085,98.193726,108.63441,1431.4401
1.09,98.169174,108.60725,1431.0823
1.095,98.14464,108.5801,1430.7245
1.1,98.12011,108.55296,1430.367
1.105,98.09557,108.525826,1430.0093
1.11,98.07106,108.498695,1429.6519
1.115,98.04655,108.47158,1429.2946
1.12,98.02203,108.44446,1428.9373
1.125,97.997536,108.41736,1428.5801
1.1300000000000001,97.97304,108.39026,1428.223
1.135,97.94855,108.36316,1427.866
1.1400000000000001,97.924065,108.336075,1427.509
1.145,97.89958,108.30899,1427.1522
1.1500000000000001,97.875114,108.28192,1426.7954
1.155,97.85065,108.254845,1426.4387
1.16,97.82619,108.22779,1426.0823
1.165,97.801735,108.20074,1425.7258
1.17,97.77728,108.17369,1425.3694
1.175,97.752846,108.14665,1425.0131
1.18,97.72841,108.11961,1424.6569
1.185,97.70398,108.09259,1424.3008
1.19,97.67956,108.06557,1423.9447
1.195,97.65514,108.03856,1423.5889
1.2,97.63073,108.01155,1423.2329
1.205,97.60632,107.98455,1422.8771
1.21,97.581924,107.95756,1422.5215
1.215,97.55753,107.93057,1422.1659
1.22,97.53315,107.903595,1421.8104
1.225,97.508766,107.87662,1421.455
1.23,97.48439,107.849655,1421.0996
1.235,97.46003,107.8227,1420.7445
1.24,97.43566,107.795746,1420.3893
1.245,97.41131,107.7688,1420.0343
1.25,97.386955,107.74186,1419.6793
1.2550000000000001,97.36261,107.71493,1419.3243
1.26,97.33827,107.687996,1418.9696
1.2650000000000001,97.31395,107.66109,1418.615
1.27,97.28962,107.63417,1418.2603
1.2750000000000001,97.2653,107.60726,1417.9058
1.28,97.24099,107.58037,1417.5514
1.285,97.21668,107.55348,1417.197
1.29,97.19238,107.52659,1416.8428
1.295,97.16808,107.49971,1416.4885
1.3,97.14379,107.47284,1416.1345
1.305,97.11951,107.44598,1415.7805
1.31,97.09524,107.41912,1415.4266
1.315,97.07097,107.39227,1415.0729
1.32,97.0467,107.365425,1414.7191
1.325,97.022446,107.338585,1414.3655
1.33,96.99819,107.31175,1414.012
1.335,96.973946,107.28493,1413.6584
1.34,96.9497,107.25811,1413.305
1.345,96.92547,107.2313,1412.9518
1.35,96.90124,107.2045,1412.5986
1.355,96.877014,107.1777,1412.2455
1.36,96.8528,107.15091,1411.8925
1.365,96.82859,107.12412,1411.5396
1.37,96.80439,107.09734,1411.1868
1.375,96.78018,107.07057,1410.8339
1.3800000000000001,96.756,107.04381,1410.4812
1.385,96.73181,107.01705,1410.1287
1.3900000000000001,96.70763,106.9903,1409.7762
1.395,96.68346,106.963554,1409.4238
1.4000000000000001,96.659294,106.93682,1409.0715
1.405,96.635124,106.91009,1408.7192
1.41,96.61097,106.88336,1408.3672
1.415,96.58682,106.85665,1408.0151
1.42,96.562675,106.82993,1407.6631
1.425,96.538536,106.80323,1407.3113
1.43,96.51441,106.776535,1406.9595
1.435,96.49028,106.74984,1406.6078
1.44,96.46616,106.72316,1406.2562
1.445,96.44205,106.69648,1405.9047
1.45,96.417946,106.66981,1405.5532
1.455,96.39384,106.64314,1405.2019
1.46,96.36974,106.616486,1404.8506
1.465,96.34565,106.589836,1404.4994
1.47,96.32157,106.563194,1404.1484
1.475,96.29749,106.53655,1403.7974
1.48,96.27342,106.509926,1403.4465
1.485,96.24936,106.4833,1403.0957
1.49,96.225296,106.45668,1402.7449
1.495,96.20125,106.43008,1402.3943
1.5,96.1772,106.40347,1402.0437
1.5050000000000001,96.15315,106.37687,1401.6932
1.51,96.12912,106.35028,1401.3429
1.5150000000000001,96.105095,106.3237,1400.9927
1.52,96.08107,106.29712,1400.6425
1.5250000000000001,96.05705,106.270546,1400.2922
1.53,96.03304,106.24398,1399.9423
1.5350000000000001,96.00903,106.21742,1399.5923
1.54,95.98504,106.19087,1399.2424
1.545,95.961044,106.16433,1398.8927
1.55,95.93706,106.137794,1398.543
1.555,95.91307,106.11126,1398.1934
1.56,95.8891,106.08474,1397.8439
1.565,95.86513,106.05822,1397.4945
1.57,95.84117,106.03171,1397.1451
1.575,95.817215,106.0052,1396.7959
1.58,95.79326,105.9787,1396.4468
1.585,95.76931,105.95221,1396.0977
1.59,95.74538,105.92573,1395.7488
1.595,95.72144,105.899254,1395.3999
1.6,95.69751,105.87278,1395.051
1.605,95.67359,105.84631,1394.7023
1.61,95.64968,105.81986,1394.3536
1.615,95.62576,105.7934,1394.0051
1.62,95.60187,105.76696,1393.6567
1.625,95.577965,105.74052,1393.3082
1.6300000000000001,95.55408,105.71409,1392.9601
1.635,95.53019,105.68766,1392.6118
1.6400000000000001,95.50631,105.66125,1392.2637
1.645,95.48244,105.634834,1391.9156
1.6500000000000001,95.458565,105.60843,1391.5677
1.655,95.43471,105.58203,1391.22
1.6600000000000001,95.41085,105.55563,1390.8722
1.665,95.387,105.52925,1390.5244
1.67,95.36316,105.50288,1390.1769
1.675,95.33932,105.4765,1389.8293
1.68,95.31549,105.450134,1389.4819
1.685,95.291664,105.423775,1389.1346
1.69,95.26784,105.39742,1388.7874
1.695,95.244026,105.37108,1388.4402
1.7,95.22022,105.344734,1388.0931
1.705,95.19642,105.318405,1387.7462
1.71,95.17262,105.292076,1387.3993
1.715,95.148834,105.26576,1387.0525
1.72,95.125046,105.23945,1386.7058
1.725,95.101265,105.213135,1386.3591
1.73,95.07749,105.18684,1386.0126
1.735,95.05373,105.160545,1385.6661
1.74,95.02997,105.13426,1385.3198
1.745,95.00621,105.10798,1384.9734
1.75,94.98247,105.0817,1384.6273
1.7550000000000001,94.95872,105.055435,1384.2811
1.76,94.93498,105.029175,1383.9352
1.7650000000000001,94.911255,105.00292,1383.5892
1.77,94.88753,104.97668,1383.2433
1.7750000000000001,94.86381,104.95043,1382.8976
1.78,94.8401,104.9242,1382.5519
1.7850000000000001,94.81639,104.89797,1382.2063
1.79,94.79269,104.87175,1381.8607
1.795,94.769,104.845535,1381.5154
1.8,94.74531,104.81933,1381.17
1.805,94.72162,104.79313,1380.8248
1.81,94.697945,104.76693,1380.4796
1.815,94.67427,104.74074,1380.1345
1.82,94.650604,104.71456,1379.7896
1.825,94.626945,104.688385,1379.4446
1.83,94.603294,104.66222,1379.0999
1.835,94.57964,104.636055,1378.7551
1.84,94.55601,104.6099,1378.4104
1.845,94.53237,104.58375,1378.0659
1.85,94.50874,104.55761,1377.7214
1.855,94.485115,104.53147,1377.3771
1.86,94.461494,104.50534,1377.0327
1.865,94.43788,104.47922,1376.6885
1.87,94.414276,104.4531,1376.3444
1.875,94.39068,104.426994,1376.0004
1.8800000000000001,94.36709,104.400894,1375.6564
1.885,94.34349,104.374794,1375.3125
1.8900000000000001,94.31991,104.348694,1374.9686
1.895,94.29633,104.32262,1374.625
1.9000000000000001,94.27276,104.29654,1374.2814
1.905,94.24919,104.27046,1373.9379
1.9100000000000001,94.22564,104.24441,1373.5945
1.915,94.20209,104.218346,1373.2511
1.92,94.178535,104.19229,1372.9078
1.925,94.15499,104.16625,1372.5646
1.93,94.131454,104.14021,1372.2216
1.935,94.107925,104.11418,1371.8785
1.94,94.084404,104.08815,1371.5355
1.945,94.06088,104.06213,1371.1927
1.95,94.03738,104.036125,1370.85
1.955,94.01387,104.01012,1370.5073
1.96,93.990364,103.984116,1370.1647
1.965,93.96687,103.95812,1369.8223
1.97,93.94338,103.93214,1369.4799
1.975,93.9199,103.90616,1369.1375
1.98,93.89642,103.88019,1368.7953
1.985,93.872955,103.854225,1368.4531
1.99,93.84949,103.82826,1368.1111
1.995,93.826035,103.80231,1367.769
2.0,93.802574,103.77636,1367.4271
2.005,93.77913,103.75042,1367.0853
2.0100000000000002,93.755684,103.72448,1366.7435
2.015,93.73225,103.69855,1366.4019
2.02,93.70882,103.67264,1366.0604
2.025,93.685394,103.64672,1365.719
2.0300000000000002,93.66198,103.62081,1365.3776
2.035,93.638565,103.59491,1365.0363
2.04,93.61516,103.569016,1364.6951
2.045,93.59176,103.54313,1364.3539
2.05,93.56837,103.51724,1364.013
2.055,93.54497,103.49136,1363.6719
2.06,93.52159,103.46549,1363.331
2.065,93.498215,103.43964,1362.9902
2.07,93.47484,103.41377,1362.6495
2.075,93.45148,103.387924,1362.309
2.08,93.428116,103.36208,1361.9684
2.085,93.40476,103.33624,1361.6279
2.09,93.38141,103.31041,1361.2875
2.095,93.35807,103.28459,1360.9473
2.1,93.33473,103.25877,1360.607
2.105,93.3114,103.232956,1360.267
2.11,93.28807,103.20715,1359.9269
2.115,93.264755,103.18135,1359.5869
2.12,93.24145,103.15556,1359.2472
2.125,93.21814,103.12978,1358.9075
2.13,93.19483,103.104,1358.5676
2.1350000000000002,93.17154,103.078224,1358.228
2.14,93.14825,103.05246,1357.8885
2.145,93.12496,103.0267,1357.5492
2.15,93.101685,103.000946,1357.2098
2.1550000000000002,93.078415,102.9752,1356.8705
2.16,93.055145,102.949455,1356.5314
2.165,93.03189,102.92373,1356.1923
2.17,93.00863,102.897995,1355.8533
2.1750000000000003,92.98538,102.87228,1355.5144
2.18,92.96214,102.846565,1355.1755
2.185,92.938896,102.820854,1354.8368
2.19,92.915665,102.79515,1354.498
2.195,92.89245,102.769455,1354.1595
2.2,92.869225,102.74377,1353.821
2.205,92.84601,102.71809,1353.4827
2.21,92.8228,102.692406,1353.1443
2.215,92.7996,102.66674,1352.806
2.22,92.776405,102.641075,1352.4679
2.225,92.75321,102.61542,1352.1299
2.23,92.73002,102.58977,1351.7917
2.235,92.70684,102.564125,1351.4539
2.24,92.68367,102.53848,1351.1161
2.245,92.6605,102.51285,1350.7783
2.25,92.637344,102.48723,1350.4407
2.255,92.61418,102.46161,1350.1031
2.2600000000000002,92.591034,102.436,1349.7657
2.265,92.56789,102.41039,1349.4282
2.27,92.54475,102.38479,1349.091
2.275,92.521614,102.3592,1348.7537
2.2800000000000002,92.49848,102.33361,1348.4165
2.285,92.475365,102.30803,1348.0795
2.29,92.452255,102.28246,1347.7426
2.295,92.42914,102.25689,1347.4056
2.3000000000000003,92.40604,102.23132,1347.0687
2.305,92.382935,102.20577,1346.732
2.31,92.35985,102.18023,1346.3955
2.315,92.33676,102.154686,1346.059
2.32,92.313675,102.12915,1345.7224
2.325,92.2906,102.10362,1345.3861
2.33,92.26753,102.078094,1345.0497
2.335,92.24447,102.05258,1344.7135
2.34,92.22141,102.02707,1344.3773
2.345,92.19836,102.001564,1344.0413
2.35,92.175316,101.976074,1343.7054
2.355,92.15227,101.95058,1343.3694
2.36,92.129234,101.925095,1343.0337
2.365,92.10621,101.89962,1342.698
2.37,92.08318,101.874146,1342.3623
2.375,92.06016,101.84868,1342.0267
2.38,92.03715,101.82322,1341.6913
2.3850000000000002,92.014145,101.79777,1341.356
2.39,91.99114,101.77232,1341.0206
2.395,91.96815,101.74688,1340.6854
2.4,91.94516,101.72145,1340.3503
2.4050000000000002,91.92217,101.69602,1340.0153
2.41,91.89919,101.67059,1339.6802
2.415,91.87623,101.64519,1339.3455
2.42,91.85326,101.619774,1339.0106
2.4250000000000003,91.8303,101.594376,1338.6759
2.43,91.80734,101.56898,1338.3412
2.435,91.7844,101.543594,1338.0067
2.44,91.76145,101.5182,1337.6722
2.445,91.73851,101.49283,1337.3379
2.45,91.71558,101.46746,1337.0035
2.455,91.69266,101.4421,1336.6694
2.46,91.66973,101.41674,1336.3352
2.465,91.64682,101.39139,1336.0012
2.47,91.62392,101.36605,1335.6672
2.475,91.60101,101.340706,1335.3334
2.48,91.57811,101.31538,1334.9995
2.485,91.55522,101.290054,1334.6659
2.49,91.53233,101.26473,1334.3323
2.495,91.50945,101.23942,1333.9987
2.5,91.48658,101.21411,1333.6653
2.505,91.46371,101.18881,1333.3319
2.5100000000000002,91.44085,101.16351,1332.9985
2.515,91.41799,101.13823,1332.6654
2.52,91.39514,101.112946,1332.3323
2.525,91.37229,101.08767,1331.9991
2.5300000000000002,91.34946,101.0624,1331.6663
2.535,91.32662,101.03714,1331.3334
2.54,91.30379,101.01189,1331.0006
2.545,91.28097,100.98664,1330.668
2.5500000000000003,91.25815,100.961395,1330.3353
2.555,91.23534,100.93616,1330.0027
2.56,91.21253,100.91092,1329.6703
2.565,91.18973,100.8857,1329.3379
2.57,91.16694,100.86048,1329.0056
2.575,91.14415,100.835266,1328.6733
2.58,91.12137,100.81006,1328.3412
2.585,91.09859,100.78487,1328.0093
2.59,91.07582,100.759674,1327.6772
2.595,91.05305,100.73448,1327.3453
2.6,91.03029,100.709305,1327.0135
2.605,91.00753,100.68413,1326.6819
2.61,90.98479,100.658966,1326.3502
2.615,90.96204,100.6338,1326.0187
2.62,90.9393,100.60864,1325.6873
2.625,90.91657,100.583496,1325.3558
2.63,90.893845,100.55835,1325.0245
2.6350000000000002,90.871124,100.53321,1324.6934
2.64,90.84841,100.50809,1324.3622
2.645,90.8257,100.48296,1324.0311
2.65,90.803,100.45785,1323.7002
2.6550000000000002,90.7803,100.43273,1323.3693
2.66,90.75761,100.40763,1323.0385
2.665,90.73492,100.38252,1322.7078
2.67,90.71224,100.35744,1322.3772
2.6750000000000003,90.68957,100.33235,1322.0466
2.68,90.66689,100.30727,1321.7161
2.685,90.64423,100.282196,1321.3857
2.69,90.621574,100.25713,1321.0554
2.695,90.59892,100.23207,1320.7252
2.7,90.57627,100.20701,1320.395
2.705,90.55363,100.18196,1320.065
2.71,90.531,100.15692,1319.735
2.715,90.50837,100.13189,1319.4052
2.72,90.48574,100.10686,1319.0753
2.725,90.46313,100.08183,1318.7456
2.73,90.440506,100.056816,1318.4159
2.735,90.41791,100.03181,1318.0864
2.74,90.3953,100.0068,1317.757
2.745,90.3727,99.981804,1317.4275
2.75,90.35011,99.95681,1317.0981
2.755,90.32753,99.93182,1316.7689
2.7600000000000002,90.304955,99.906845,1316.4398
2.765,90.28238,99.881874,1316.1107
2.77,90.25981,99.856895,1315.7817
2.775,90.23725,99.83194,1315.4529
2.7800000000000002,90.21469,99.80699,1315.124
2.785,90.19214,99.782036,1314.7953
2.79,90.1696,99.757095,1314.4667
2.795,90.14706,99.73216,1314.1381
2.8000000000000003,90.12453,99.70723,1313.8096
2.805,90.102,99.682304,1313.4812
2.81,90.079475,99.65739,1313.1528
2.815,90.05695,99.63248,1312.8246
2.82,90.03445,99.607574,1312.4965
2.825,90.01194,99.58267,1312.1683
2.83,89.98943,99.55778,1311.8403
2.835,89.96694,99.5329,1311.5125
2.84,89.94445,99.50801,1311.1846
2.845,89.921974,99.48314,1310.8568
2.85,89.89949,99.458275,1310.5292
2.855,89.87702,99.43341,1310.2015
2.86,89.85455,99.408554,1309.874
2.865,89.83209,99.383705,1309.5466
2.87,89.80964,99.358864,1309.2192
2.875,89.787186,99.33403,1308.892
2.88,89.76475,99.3092,1308.5648
2.8850000000000002,89.7423,99.28437,1308.2377
2.89,89.71987,99.25955,1307.9108
2.895,89.69744,99.23474,1307.5837
2.9,89.675026,99.20994,1307.257
2.9050000000000002,89.65261,99.185135,1306.9302
2.91,89.630196,99.16034,1306.6034
2.915,89.60779,99.13555,1306.2769
2.92,89.58539,99.11077,1305.9503
2.9250000000000003,89.562996,99.086,1305.6238
2.93,89.54061,99.06123,1305.2975
2.935,89.518234,99.03647,1304.9712
2.94,89.49586,99.01172,1304.645
2.945,89.47348,98.98696,1304.3188
2.95,89.45111,98.96222,1303.9928
2.955,89.42876,98.937485,1303.6669
2.96,89.4064,98.91275,1303.3411
2.965,89.384056,98.88802,1303.0153
2.97,89.36171,98.863304,1302.6895
2.975,89.33937,98.83859,1302.3639
2.98,89.31704,98.81389,1302.0383
2.985,89.294716,98.78919,1301.7129
2.99,89.2724,98.764496,1301.3876
2.995,89.25008,98.73981,1301.0621
3.0,89.22777,98.715126,1300.7369
3.005,89.20547,98.69045,1300.4117
3.0100000000000002,89.18317,98.66578,1300.0867
3.015,89.16087,98.64111,1299.7617
3.02,89.13859,98.61646,1299.4369
3.025,89.1163,98.591805,1299.1119
3.0300000000000002,89.094025,98.56716,1298.7872
3.035,89.071754,98.54253,1298.4626
3.04,89.04949,98.51789,1298.1381
3.045,89.02723,98.49326,1297.8135
3.0500000000000003,89.004974,98.46864,1297.4891
3.055,88.98273,98.44403,1297.1648
3.06,88.96049,98.419426,1296.8406
3.065,88.93825,98.39482,1296.5165
3.0700000000000003,88.916016,98.370224,1296.1924
3.075,88.89379,98.345634,1295.8683
3.08,88.871574,98.32105,1295.5444
3.085,88.84936,98.29648,1295.2206
3.09,88.82714,98.271904,1294.8967
3.095,88.80494,98.24734,1294.5731
3.1,88.78274,98.22278,1294.2495
3.105,88.76055,98.19823,1293.926
3.11,88.738365,98.17368,1293.6025
3.115,88.71618,98.14914,1293.2792
3.12,88.69401,98.12461,1292.9559
3.125,88.67183,98.100075,1292.6327
3.13,88.649666,98.075554,1292.3096
3.1350000000000002,88.62751,98.05104,1291.9866
3.14,88.605354,98.026535,1291.6636
3.145,88.583206,98.00203,1291.3407
3.15,88.561066,97.97753,1291.018
3.1550000000000002,88.538925,97.95304,1290.6952
3.16,88.51679,97.92855,1290.3726
3.165,88.49467,97.904076,1290.0499
3.17,88.47254,97.8796,1289.7275
3.1750000000000003,88.45043,97.85513,1289.4052
3.18,88.42832,97.83067,1289.0828
3.185,88.40622,97.80622,1288.7606
3.19,88.38412,97.78177,1288.4384
3.1950000000000003,88.36202,97.75733,1288.1163
3.2,88.339935,97.73289,1287.7943
3.205,88.317856,97.708466,1287.4725
3.21,88.29578,97.68404,1287.1506
3.215,88.273705,97.65962,1286.8289
3.22,88.25164,97.63521,1286.5072
3.225,88.22958,97.6108,1286.1857
3.23,88.20753,97.5864,1285.8641
3.235,88.18548,97.56201,1285.5427
3.24,88.16344,97.53763,1285.2214
3.245,88.141396,97.51324,1284.9001
3.25,88.11937,97.48887,1284.579
3.255,88.097336,97.4645,1284.2578
3.2600000000000002,88.07532,97.44013,1283.9368
3.265,88.0533,97.41578,1283.6158
3.27,88.03129,97.391426,1283.295
3.275,88.00928,97.36708,1282.9741
3.2800000000000002,87.98728,97.34274,1282.6534
3.285,87.965294,97.31841,1282.3329
3.29,87.9433,97.29408,1282.0123
3.295,87.92132,97.26976,1281.6918
3.3000000000000003,87.89934,97.24545,1281.3715
3.305,87.877365,97.22114,1281.0511
3.31,87.8554,97.19684,1280.731
3.315,87.83344,97.17255,1280.4109
3.3200000000000003,87.811485,97.148254,1280.0908
3.325,87.789536,97.12396,1279.7708
3.33,87.76759,97.09969,1279.4509
3.335,87.74565,97.07542,1279.131
3.34,87.72372,97.051155,1278.8114
3.345,87.70179,97.02689,1278.4917
3.35,87.67986,97.00264,1278.1721
3.355,87.65795,96.97839,1277.8525
3.36,87.63604,96.95415,1277.5332
3.365,87.614136,96.92992,1277.2139
3.37,87.59223,96.905685,1276.8945
3.375,87.570335,96.88146,1276.5753
3.38,87.54845,96.85724,1276.2562
3.3850000000000002,87.526566,96.83304,1275.9373
3.39,87.504684,96.80883,1275.6183
3.395,87.48281,96.78463,1275.2994
