,epsilon,rho_epsilon
0,-1.0,2.3202989130662908e-51
1,-0.9,8.290345518113668e-51
2,-0.8,3.5397067006261173e-50
3,-0.7000000000000001,1.5142294649994576e-49
4,-0.6000000000000001,6.425292478567689e-49
5,-0.5000000000000001,2.7031204305201285e-48
6,-0.40000000000000013,1.1275124283634386e-47
7,-0.30000000000000016,4.663223091224358e-47
8,-0.20000000000000018,1.912439761966557e-46
9,-0.1000000000000002,7.777774859172375e-46
10,-2.220446049250313e-16,3.137036095278972e-45
11,0.09999999999999964,1.2549072398181532e-44
12,0.19999999999999973,4.979247399326202e-44
13,0.2999999999999998,1.959783293938007e-43
14,0.3999999999999997,7.65203472808422e-43
15,0.49999999999999956,2.964164438004264e-42
16,0.5999999999999996,1.1392406255996615e-41
17,0.6999999999999997,4.344570975029059e-41
18,0.7999999999999996,1.6440912418061507e-40
19,0.8999999999999995,6.174197246857951e-40
20,0.9999999999999996,2.301108448718e-39
21,1.0999999999999996,8.511780445235591e-39
22,1.1999999999999993,3.12502412171132e-38
23,1.2999999999999994,1.1388248141067383e-37
24,1.3999999999999995,4.119551920855993e-37
25,1.4999999999999996,1.4792766323466489e-36
26,1.5999999999999996,5.273147288603007e-36
27,1.6999999999999993,1.8660535630769348e-35
28,1.7999999999999994,6.555751746565136e-35
29,1.8999999999999995,2.2865119799861685e-34
30,1.9999999999999991,7.917414632703988e-34
31,2.099999999999999,2.7218021241723188e-33
32,2.1999999999999993,9.28956384192063e-33
33,2.2999999999999994,3.147749615174978e-32
34,2.3999999999999995,1.0589360789622242e-31
35,2.499999999999999,3.5367216603581654e-31
36,2.599999999999999,1.1727049293500016e-30
37,2.6999999999999993,3.86035175623069e-30
38,2.799999999999999,1.2615580324862963e-29
39,2.899999999999999,4.0927976878581904e-29
40,2.999999999999999,1.318120283673242e-28
41,3.0999999999999988,4.214045169225992e-28
42,3.1999999999999993,1.337331413250223e-27
43,3.299999999999999,4.212691901536541e-27
44,3.3999999999999986,1.3171796244769037e-26
45,3.499999999999999,4.0876872466719616e-26
46,3.5999999999999988,1.2590391577162048e-25
47,3.6999999999999993,3.84866598835684e-25
48,3.799999999999999,1.1675353770709586e-24
49,3.8999999999999986,3.51477180945189e-24
50,3.999999999999999,1.0499506905171916e-23
51,4.099999999999999,3.1121592632941785e-23
52,4.199999999999999,9.152745288246938e-23
53,4.299999999999999,2.67062048049045e-22
54,4.399999999999999,7.730683249228132e-22
55,4.499999999999999,2.2199401008480756e-21
56,4.599999999999999,6.323451351309658e-21
57,4.699999999999998,1.7866012945472138e-20
58,4.799999999999999,5.006471532800974e-20
59,4.899999999999999,1.3913478729925446e-19
60,4.999999999999998,3.8344927597221243e-19
61,5.099999999999999,1.0478902373750864e-18
62,5.199999999999998,2.8393956952867252e-18
63,5.299999999999999,7.627882216259602e-18
64,5.399999999999999,2.0314902824511423e-17
65,5.499999999999998,5.363176618275128e-17
66,5.599999999999999,1.4034242395345007e-16
67,5.699999999999998,3.639798836714092e-16
68,5.799999999999999,9.3550990034482e-16
69,5.899999999999999,2.382660101864413e-15
70,5.999999999999998,6.012811925841017e-15
71,6.099999999999999,1.5033257666189485e-14
72,6.199999999999998,3.723451140769928e-14
73,6.299999999999998,9.135059734363667e-14
74,6.399999999999999,2.2197565852499127e-13
75,6.499999999999998,5.341725182743212e-13
76,6.599999999999998,1.2728958725787133e-12
77,6.699999999999998,3.0032480142335672e-12
78,6.799999999999998,7.01499284459089e-12
79,6.899999999999999,1.6219990456581905e-11
80,6.999999999999998,3.7120154312475214e-11
81,7.099999999999998,8.40721438919577e-11
82,7.1999999999999975,1.88418636721404e-10
83,7.299999999999999,4.1780155432535324e-10
84,7.399999999999999,9.165045820474147e-10
85,7.499999999999998,1.9886595061210347e-09
86,7.599999999999998,4.267653106721188e-09
87,7.6999999999999975,9.05651843888738e-09
88,7.799999999999997,1.900274990810071e-08
89,7.899999999999999,3.941786894600842e-08
90,7.999999999999998,8.082186366390573e-08
91,8.099999999999998,1.637797524710946e-07
