,epsilon,rho_epsilon
0,-1.0,2.372804602533668e-127
1,-0.9,1.4269502592466225e-126
2,-0.8,9.72280526561702e-126
3,-0.7000000000000001,6.602988327702071e-125
4,-0.6000000000000001,4.456924610608905e-124
5,-0.5000000000000001,2.9898430581844107e-123
6,-0.40000000000000013,1.993325284215658e-122
7,-0.30000000000000016,1.3207627030689774e-121
8,-0.20000000000000018,8.697407564001253e-121
9,-0.1000000000000002,5.692149541498188e-120
10,-2.220446049250313e-16,3.7024469529158124e-119
11,0.09999999999999964,2.393501453213361e-118
12,0.19999999999999973,1.5378670440150937e-117
13,0.2999999999999998,9.820957042301417e-117
14,0.3999999999999997,6.233762084073313e-116
15,0.49999999999999956,3.9329759584763973e-115
16,0.5999999999999996,2.466505496296812e-114
17,0.6999999999999997,1.537621585578133e-113
18,0.7999999999999996,9.528883825371494e-113
19,0.8999999999999995,5.8705672404379425e-112
20,0.9999999999999996,3.595716564416798e-111
21,1.0999999999999996,2.1896845275609093e-110
22,1.1999999999999993,1.3258459982749517e-109
23,1.2999999999999994,7.982629400029649e-109
24,1.3999999999999995,4.779331475627068e-108
25,1.4999999999999996,2.845669289609735e-107
26,1.5999999999999996,1.685102110328801e-106
27,1.6999999999999993,9.924791836166877e-106
28,1.7999999999999994,5.8143219033886764e-105
29,1.8999999999999995,3.3883504976220047e-104
30,1.9999999999999991,1.96434648199407e-103
31,2.099999999999999,1.1329660624632177e-102
32,2.1999999999999993,6.501487232910176e-102
33,2.2999999999999994,3.712211885316733e-101
34,2.3999999999999995,2.109130067262638e-100
35,2.499999999999999,1.1924765366073508e-99
36,2.599999999999999,6.709595987473885e-99
37,2.6999999999999993,3.757213662239917e-98
38,2.799999999999999,2.0940162954725137e-97
39,2.899999999999999,1.1616068292381363e-96
40,2.999999999999999,6.413898730364678e-96
41,3.0999999999999988,3.5252212909680534e-95
42,3.1999999999999993,1.9287152233576714e-94
43,3.299999999999999,1.050465920204758e-93
44,3.3999999999999986,5.695623630610918e-93
45,3.499999999999999,3.0743834555655534e-92
46,3.5999999999999988,1.6521249705120227e-91
47,3.6999999999999993,8.839043719620615e-91
48,3.799999999999999,4.708183736005546e-90
49,3.8999999999999986,2.496860686507359e-89
50,3.999999999999999,1.3183598342966523e-88
51,4.099999999999999,6.930702734247537e-88
52,4.199999999999999,3.6276732841803017e-87
53,4.299999999999999,1.8905564474885176e-86
54,4.399999999999999,9.809883441730518e-86
55,4.499999999999999,5.0681804804121963e-85
56,4.599999999999999,2.607083051985215e-84
