,epsilon,rho_epsilon
0,-1.0,3.5698524282996974e-207
1,-0.9,2.859992768616891e-206
2,-0.8,2.5310800395820055e-205
3,-0.7000000000000001,2.232144054964913e-204
4,-0.6000000000000001,1.95900496076494e-203
5,-0.5000000000000001,1.7109353989580983e-202
6,-0.40000000000000013,1.4870021867158696e-201
7,-0.30000000000000016,1.2860719511539238e-200
8,-0.20000000000000018,1.1068553967454575e-199
9,-0.1000000000000002,9.479498699838227e-199
10,-2.220446049250313e-16,8.078789384062156e-198
11,0.09999999999999964,6.851283225750583e-197
12,0.19999999999999973,5.781777207659529e-196
13,0.2999999999999998,4.855282535901851e-195
14,0.3999999999999997,4.057254278771483e-194
15,0.49999999999999956,3.373776711369759e-193
16,0.5999999999999996,2.791706165621993e-192
17,0.6999999999999997,2.2987742202783136e-191
18,0.7999999999999996,1.8836548448776452e-190
19,0.8999999999999995,1.5359996430378542e-189
20,0.9999999999999996,1.2464456412043486e-188
21,1.0999999999999996,1.0066001639877383e-187
22,1.1999999999999993,8.09007256396409e-187
23,1.2999999999999994,6.4709988941220986e-186
24,1.3999999999999995,5.151418520476101e-185
25,1.4999999999999996,4.081628228721292e-184
26,1.5999999999999996,3.2188965723348867e-183
27,1.6999999999999993,2.5267644982646044e-182
28,1.7999999999999994,1.974354585748825e-181
29,1.8999999999999995,1.5357052323876622e-180
30,1.9999999999999991,1.1891419450024415e-179
31,2.099999999999999,9.166941599665212e-179
32,2.1999999999999993,7.035627844057288e-178
33,2.2999999999999994,5.376409380567683e-177
34,2.3999999999999995,4.090881799335074e-176
35,2.499999999999999,3.09956796947887e-175
36,2.599999999999999,2.3386747031493284e-174
37,2.6999999999999993,1.7573076692783756e-173
38,2.799999999999999,1.315103687102808e-172
39,2.899999999999999,9.802369388375076e-172
40,2.999999999999999,7.277552281108103e-171
41,3.0999999999999988,5.382036464779635e-170
42,3.1999999999999993,3.964954241595207e-169
43,3.299999999999999,2.9099293035634325e-168
44,3.3999999999999986,2.1276542061313453e-167
45,3.499999999999999,1.5499393977130246e-166
46,3.5999999999999988,1.124975785201237e-165
47,3.6999999999999993,8.135890508697337e-165
48,3.799999999999999,5.862975473776451e-164
49,3.8999999999999986,4.2101601219329955e-163
50,3.999999999999999,3.0127429605453514e-162
51,4.099999999999999,2.1484375879030076e-161
52,4.199999999999999,1.5268408098370217e-160
53,4.299999999999999,1.0814021089623526e-159
54,4.399999999999999,7.633331549125197e-159
55,4.499999999999999,5.3701263832009105e-158
56,4.599999999999999,3.765367572836367e-157
57,4.699999999999998,2.631423961863374e-156
58,4.799999999999999,1.8329137833613825e-155
59,4.899999999999999,1.272528022534312e-154
60,4.999999999999998,8.805870945004738e-154
61,5.099999999999999,6.073817020506138e-153
62,5.199999999999998,4.175799052107178e-152
63,5.299999999999999,2.861603023919996e-151
64,5.399999999999999,1.9546719281728822e-150
65,5.499999999999998,1.3308688795293176e-149
66,5.599999999999999,9.03223520016573e-149
67,5.699999999999998,6.110193318628618e-148
68,5.799999999999999,4.1201697990707307e-147
69,5.899999999999999,2.7693382513567e-146
70,5.999999999999998,1.855399771888352e-145
71,6.099999999999999,1.2390793163008275e-144
72,6.199999999999998,8.248215503532654e-144
73,6.299999999999998,5.472919109281323e-143
74,6.399999999999999,3.619718197130536e-142
75,6.499999999999998,2.386302468139951e-141
76,6.599999999999998,1.5680837879491482e-140
77,6.699999999999998,1.0270791249213784e-139
78,6.799999999999998,6.705435814555792e-139
79,6.899999999999999,4.363510217043911e-138
80,6.999999999999998,2.8302714714253906e-137
81,7.099999999999998,1.8297862530296925e-136
82,7.1999999999999975,1.1790974559208214e-135
83,7.299999999999999,7.573085842857457e-135
84,7.399999999999999,4.848043616735645e-134
85,7.499999999999998,3.0933361649840454e-133
86,7.599999999999998,1.9672115486328112e-132
87,7.6999999999999975,1.2469086326609772e-131
88,7.799999999999997,7.877238422625433e-131
89,7.899999999999999,4.959812039999533e-130
90,7.999999999999998,3.112463749040561e-129
91,8.099999999999998,1.94664671941836e-128
