time,C_vaccine_Ninj3,C_vaccine_Ninj2,C_vaccine_Ninj1
133.17000000000002,4.2041420467883395,3.8926202421816165,1.9334985962188638
133.175,4.2030911426451345,3.891647208755318,1.9330152819866069
133.18,4.202040501195127,3.890674418556972,1.932532088567804
133.185,4.200990122372653,3.8897018715257787,1.9320490159322588
133.19,4.1999400061120635,3.8887295676009535,1.9315660640497776
133.195,4.198890152347725,3.887757506721726,1.9310832328901744
133.2,4.197840561014023,3.886785688827345,1.930600522423276
133.205,4.19679123204535,3.8858141138570654,1.930117932618907
133.21,4.195742165376139,3.884842781750174,1.9296354634469113
133.215,4.194693360940812,3.88387169244596,1.9291531148771344
133.22,4.193644818673823,3.882900845883726,1.9286708868794278
133.225,4.192596538509636,3.881930242002796,1.9281887794236505
133.23,4.191548520382734,3.880959880742508,1.9277067924796745
133.235,4.190500764227609,3.8799897620422086,1.92722492601737
133.24,4.189453269978792,3.8790198858412746,1.9267431800066257
133.245,4.188406037570803,3.878050252079088,1.9262615544173325
133.25,4.1873590669381935,3.8770808606950404,1.925780049219387
133.255,4.1863123580155275,3.8761117116285484,1.9252986643826937
133.26,4.185265910737384,3.8751428048190397,1.9248173998771694
133.265,4.184219725038363,3.8741741402059575,1.924336255672731
133.27,4.183173800853069,3.873205717728755,1.923855231739308
133.275,4.182128138116146,3.872237537326918,1.9233743280468405
133.28,4.181082736762232,3.8712695989399273,1.9228935445652695
133.285,4.18003759672599,3.8703019025072867,1.922412881264544
133.29,4.1789927179421,3.869334447968517,1.921932338114626
133.29500000000002,4.177948100345249,3.868367235263146,1.921451915085476
133.3,4.176903743870163,3.867400264330734,1.920971612147073
133.305,4.175859648451563,3.866433535110842,1.9204914292693986
133.31,4.174815814024191,3.8654670475430444,1.9200113664224387
133.315,4.173772240522809,3.864500801566939,1.9195314235761882
133.32,4.1727289278821935,3.863534797122135,1.919051600700654
133.325,4.171685876037137,3.862569034148257,1.9185718977658437
133.33,4.170643084922444,3.8616035125849395,1.918092314741776
133.335,4.16960055447295,3.8606382323718496,1.9176128515984823
133.34,4.168558284623493,3.8596731934486495,1.9171335083059922
133.345,4.16751627530893,3.8587083957550243,1.916654284834345
133.35,4.166474526464135,3.857743839230676,1.9161751811535934
133.355,4.165433038024,3.856779523815318,1.9156961972337891
133.36,4.1643918099234245,3.855815449448677,1.9152173330449966
133.365,4.163350842097345,3.8548516160705097,1.914738588557291
133.37,4.162310134480694,3.853888023620568,1.9142599637407478
133.375,4.161269687008429,3.8529246720386294,1.9137814585654516
133.38,4.160229499615519,3.8519615612644826,1.9133030730014986
133.385,4.159189572236955,3.850998691237936,1.9128248070189866
133.39,4.158149904807741,3.8500360618988103,1.9123466605880275
133.395,4.157110497262891,3.8490736731869326,1.911868633678732
133.4,4.156071349537454,3.848111525042165,1.91139072626123
133.405,4.155032461566478,3.8471496174043702,1.9109129383056471
133.41,4.153993833285032,3.8461879502134284,1.9104352697821254
133.415,4.152955464628203,3.8452265234092335,1.909957720660807
133.42000000000002,4.151917355531085,3.8442653369316933,1.909480290911845
133.425,4.15087950592881,3.8433043907207436,1.9090029805054054
133.43,4.149841915756503,3.842343684716319,1.9085257894116525
133.435,4.14880458494932,3.8413832188583745,1.9080487176007601
133.44,4.147767513442423,3.8404229930868836,1.9075717650429154
133.445,4.1467307011709975,3.8394630073418305,1.9070949317083046
133.45,4.145694148070242,3.8385032615632184,1.9066182175671293
133.455,4.144657854075367,3.8375437556910548,1.90614162258959
133.46,4.1436218191216145,3.8365844896653822,1.9056651467459063
