time,c_star
0.0,57.8450765853681
0.005,57.858725186811306
0.01,57.872285989191354
0.015,57.88575668383924
0.02,57.899137216723
0.025,57.9124275192839
0.03,57.92562757280012
0.035,57.938737299956344
0.04,57.951756648347065
0.045,57.96468556196572
0.05,57.97752398259501
0.055,57.9902719223943
0.06,58.002929273189956
0.065,58.01549599549317
0.07,58.02797203876352
0.075,58.040357352213135
0.08,58.052651884597516
0.085,58.064855583981284
0.09,58.076968505285606
0.095,58.088990482437296
0.1,58.100921503483455
0.105,58.11276152266915
0.11,58.12451049447518
0.115,58.13616837355367
0.12,58.147735114658325
0.125,58.159210672567845
0.13,58.170595002002386
0.135,58.18188817415863
0.14,58.19309004568034
0.145,58.20420055274647
0.15,58.21521968244292
0.155,58.22614739489434
0.16,58.23698365060676
0.165,58.24772841044115
0.17,58.258381635587384
0.17500000000000002,58.268943287533375
0.18,58.27941332803487
0.185,58.28979171908095
0.19,58.30007851956645
0.195,58.31027368801647
0.2,58.320377049307055
0.20500000000000002,58.33038864130048
0.21,58.340308431544415
0.215,58.35013638819767
0.22,58.35987248003651
0.225,58.36951667646074
0.23,58.3790689474985
0.23500000000000001,58.38852926381591
0.24,58.39789759672185
0.245,58.407173918178
0.25,58.416358200806606
0.255,58.42545041789959
0.26,58.434450543428184
0.265,58.44335851829024
0.27,58.45217429180345
0.275,58.46089788533714
0.28,58.469529273754326
0.28500000000000003,58.47806843245673
0.29,58.486515337384276
0.295,58.49486996501377
0.3,58.503132292358394
0.305,58.51130229696638
0.31,58.519379956921696
0.315,58.52736525084359
0.32,58.53525815788519
0.325,58.543058657734846
0.33,58.55076673061643
0.335,58.5583823572888
0.34,58.56590551904792
0.34500000000000003,58.57333612606721
0.35000000000000003,58.58067420441835
0.355,58.58791975265853
0.36,58.59507275290654
0.365,58.60213318771524
0.37,58.60910104006569
0.375,58.615976293364675
0.38,58.622758931439456
0.385,58.62944893853572
0.39,58.63604629931249
0.395,58.64255099883966
0.4,58.64896302259481
0.405,58.65528235646004
0.41000000000000003,58.66150898672007
0.41500000000000004,58.66764290005844
0.42,58.67368408355701
0.425,58.679632524692444
0.43,58.68548819340383
0.435,58.6912510187095
0.44,58.69692105673978
0.445,58.7024982956438
0.45,58.70798272389918
0.455,58.713374330307595
0.46,58.71867310399345
0.465,58.72387903439938
0.47000000000000003,58.72899211128471
0.47500000000000003,58.7340123247237
0.48,58.73893966510274
0.485,58.74377412311985
0.49,58.74851568978247
0.495,58.7531643564076
0.5,58.75772011461982
0.505,58.762182956352646
0.51,58.76655287384761
0.515,58.77082985965457
0.52,58.775013906633085
0.525,58.77910500795336
0.53,58.783103100238336
0.535,58.78700818981411
0.54,58.79082030653359
0.545,58.79453944414779
0.55,58.798165596690026
0.555,58.8016987584756
0.56,58.80513892410463
0.5650000000000001,58.80848608846343
0.5700000000000001,58.81174024672626
0.5750000000000001,58.81490139435945
0.58,58.81796952712276
0.585,58.82094464107325
0.59,58.82382673256874
0.595,58.82661579827149
0.6,58.829311835151884
0.605,58.83191484049375
0.61,58.83442481189743
0.615,58.83684174728614
0.62,58.83916564491073
0.625,58.84139650335419
0.63,58.84353432153905
0.635,58.84557907961934
0.64,58.84753071577529
0.645,58.84938930333421
0.65,58.85115484213179
0.655,58.852827332349136
0.66,58.85440677451896
0.665,58.85589316953177
0.67,58.85728651864289
0.675,58.85858682347761
0.68,58.8597940860401
0.685,58.860908308718294
0.6900000000000001,58.86192949429307
0.6950000000000001,58.86285764594378
0.7000000000000001,58.863692767256886
0.705,58.864434862233075
0.71,58.86508393529524
